phrase,word1,word2,bigram_frequency,avg_zipf,PFS,CES_estimate,concreteness_score,abstraction_level,tone_tag,category_tag,difficulty_score,entropy,familiarity,level_tier
fruit basket,fruit,basket,medium,5.4,1.63,2,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
fruit bowl,fruit,bowl,medium,5.4,1.63,2,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
fruit cake,fruit,cake,medium,5.4,1.63,2,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
fruit cup,fruit,cup,medium,5.4,1.63,2,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
fruit drink,fruit,drink,medium,5.4,1.63,1,1.0,concrete,neutral,drink,20.0,1,4,mid (21-50)
fruit fly,fruit,fly,medium,5.4,1.63,1,1.0,concrete,neutral,animal,20.0,1,4,mid (21-50)
fruit juice,fruit,juice,medium,5.6,1.67,1,1.0,concrete,neutral,drink,20.0,1,4,mid (21-50)
fruit pie,fruit,pie,medium,5.4,1.63,2,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
fruit punch,fruit,punch,medium,5.4,1.63,2,1.0,concrete,neutral,drink,20.0,1,4,mid (21-50)
fruit salad,fruit,salad,medium,5.6,1.67,2,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
fruit stand,fruit,stand,medium,5.4,1.63,2,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
fruit tree,fruit,tree,medium,5.6,1.67,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
frying pan,frying,pan,high,5.5,2.07,1,1.0,concrete,neutral,household,21.5,1,4,early (1-20)
fudge brownie,fudge,brownie,medium,5.4,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
full circle,full,circle,medium,5.4,1.57,1,0.4,abstract,neutral,thought,20.0,1,4,mid (21-50)
full moon,full,moon,medium,5.6,1.67,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
full picture,full,picture,medium,5.2,1.58,2,0.5,abstract,neutral,thought,20.0,1,4,mid (21-50)
full price,full,price,medium,5.4,1.63,2,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
full stop,full,stop,high,5.5,2.07,1,1.0,concrete,neutral,object_neutral,20.0,1,4,early (1-20)
full time,full,time,high,5.8,2.07,1,1.0,concrete,neutral,work,20.0,1,4,early (1-20)
fun day,fun,day,medium,5.4,1.63,1,1.0,concrete,neutral,time,20.0,1,4,mid (21-50)
fun fair,fun,fair,medium,5.4,1.63,1,1.0,concrete,neutral,social,20.0,1,4,mid (21-50)
game bird,game,bird,medium,5.5,1.3,2,1.0,concrete,neutral,animal,20.0,1,4,late (51+)
game board,game,board,medium,5.4,1.63,2,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
game day,game,day,medium,5.6,2.22,1,1.0,concrete,neutral,sports,20.0,1,4,early (1-20)
game night,game,night,medium,5.4,1.63,1,1.0,concrete,neutral,social,20.0,1,4,mid (21-50)
game piece,game,piece,medium,5.4,1.63,3,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
game plan,game,plan,medium,5.4,1.61,3,0.8,concrete,neutral,sports,20.0,1,4,mid (21-50)
game score,game,score,medium,5.2,1.63,2,1.0,concrete,neutral,sports,20.0,1,4,mid (21-50)
game show,game,show,medium,5.6,1.67,2,1.0,concrete,neutral,communication,20.0,1,4,mid (21-50)
game time,game,time,medium,5.4,1.63,1,1.0,concrete,neutral,sports,20.0,1,4,mid (21-50)
garage door,garage,door,high,5.5,2.07,1,1.0,concrete,neutral,household,23.0,1,4,early (1-20)
garage sale,garage,sale,medium,5.6,1.67,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
garbage bag,garbage,bag,medium,5.6,1.67,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
garbage can,garbage,can,medium,5.8,1.67,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
garbage truck,garbage,truck,medium,5.6,1.67,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
garden bed,garden,bed,medium,5.2,1.63,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
garden gate,garden,gate,medium,5.4,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
garden hose,garden,hose,medium,5.6,1.67,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
garden path,garden,path,medium,5.4,1.63,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
garden salad,garden,salad,medium,5.4,1.63,2,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
garden shed,garden,shed,medium,5.4,1.63,2,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
garden tool,garden,tool,medium,5.4,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
garden wall,garden,wall,medium,5.2,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
garlic bread,garlic,bread,medium,5.6,1.67,2,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
garlic butter,garlic,butter,medium,5.2,1.63,2,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
garlic salt,garlic,salt,medium,5.2,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
gas pump,gas,pump,medium,5.6,1.67,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
gas station,gas,station,medium,6.5,2.23,1,1.0,concrete,neutral,commerce,21.0,1,5,early (1-20)
general idea,general,idea,medium,5.2,1.58,1,0.5,abstract,neutral,thought,20.0,1,4,mid (21-50)
get along,get,along,medium,5.6,1.62,3,0.5,abstract,positive,social,20.0,1,4,mid (21-50)
get around,get,around,medium,5.6,1.62,3,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
get away,get,away,medium,5.6,1.62,3,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
get back,get,back,high,5.8,2.05,1,0.5,abstract,neutral,action,20.0,1,4,early (1-20)
get in,get,in,high,5.8,2.05,1,0.5,abstract,neutral,action,20.0,1,4,early (1-20)
get on,get,on,high,5.8,2.05,1,0.5,abstract,neutral,action,20.0,1,4,early (1-20)
get through,get,through,medium,5.6,1.62,2,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
get together,get,together,medium,5.6,1.67,2,1.0,concrete,neutral,social,20.0,1,4,mid (21-50)
gift bag,gift,bag,medium,5.4,1.63,3,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
gift basket,gift,basket,high,5.5,2.07,3,1.0,concrete,neutral,object_neutral,23.0,1,4,early (1-20)
gift box,gift,box,medium,5.4,1.63,3,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
gift card,gift,card,medium,5.6,2.22,2,1.0,concrete,neutral,commerce,20.0,1,4,early (1-20)
gift guide,gift,guide,medium,5.2,1.63,2,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
gift item,gift,item,medium,5.2,1.63,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
gift shop,gift,shop,medium,5.6,1.67,2,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
gift wrap,gift,wrap,medium,5.4,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
ginger ale,ginger,ale,medium,5.4,1.63,1,1.0,concrete,neutral,drink,20.0,1,4,mid (21-50)
ginger beer,ginger,beer,medium,5.2,1.63,2,1.0,concrete,neutral,drink,20.0,1,4,mid (21-50)
ginger bread,ginger,bread,medium,5.4,1.63,2,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
ginger root,ginger,root,medium,5.2,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
ginger snap,ginger,snap,medium,5.2,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
give away,give,away,medium,5.6,1.62,1,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
give back,give,back,medium,5.6,1.62,1,0.5,abstract,positive,action,20.0,1,4,mid (21-50)
give in,give,in,medium,5.6,1.62,1,0.5,abstract,negative,action,20.0,1,4,mid (21-50)
give up,give,up,high,5.8,2.05,1,0.5,abstract,negative,action,20.0,1,4,early (1-20)
give way,give,way,medium,5.4,1.58,1,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
glass bottle,glass,bottle,medium,5.4,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
glass door,glass,door,high,5.5,2.07,1,1.0,concrete,neutral,household,21.5,1,4,early (1-20)
glass jar,glass,jar,high,5.5,2.07,1,1.0,concrete,neutral,household,20.0,1,4,early (1-20)
glass pane,glass,pane,high,5.5,2.07,1,1.0,concrete,neutral,household,21.5,1,4,early (1-20)
glazed donut,glazed,donut,medium,5.4,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
glee club,glee,club,medium,5.2,1.63,1,1.0,concrete,neutral,school,20.0,1,4,mid (21-50)
glue stick,glue,stick,medium,5.6,1.67,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
go about,go,about,medium,5.4,1.57,3,0.4,abstract,neutral,action,20.0,1,4,mid (21-50)
go along,go,along,medium,5.4,1.58,3,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
go away,go,away,medium,5.6,1.62,3,0.5,abstract,negative,action,20.0,1,4,mid (21-50)
go back,go,back,high,5.8,2.05,1,0.5,abstract,neutral,action,20.0,1,4,early (1-20)
go on,go,on,high,5.8,2.05,1,0.5,abstract,neutral,action,20.0,1,4,early (1-20)
go through,go,through,medium,5.6,1.62,1,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
goal line,goal,line,high,5.5,2.07,1,1.0,concrete,neutral,object_neutral,20.0,1,4,early (1-20)
goat cheese,goat,cheese,medium,5.2,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
going out,going,out,medium,5.4,1.63,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
gold bar,gold,bar,medium,6.5,1.71,2,1.0,concrete,neutral,commerce,16.5,1,5,mid (21-50)
golf ball,golf,ball,medium,5.6,1.67,1,1.0,concrete,neutral,sports,20.0,1,4,mid (21-50)
golf cart,golf,cart,medium,5.4,1.63,3,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
golf club,golf,club,medium,5.6,1.67,3,1.0,concrete,neutral,sports,20.0,1,4,mid (21-50)
golf course,golf,course,medium,5.6,1.67,3,1.0,concrete,neutral,sports,20.0,1,4,mid (21-50)
good bye,good,bye,high,5.8,2.07,1,1.0,concrete,neutral,social,20.0,1,4,early (1-20)
good chance,good,chance,medium,5.6,1.61,1,0.4,abstract,positive,thought,20.0,1,4,mid (21-50)
good day,good,day,medium,5.6,1.67,1,1.0,concrete,neutral,social,20.0,1,4,mid (21-50)
good fortune,good,fortune,medium,5.2,1.58,2,0.5,abstract,positive,social,20.0,1,4,mid (21-50)
good idea,good,idea,high,5.8,2.05,1,0.5,abstract,positive,thought,20.0,1,4,early (1-20)
good luck,good,luck,high,5.8,2.22,2,0.8,concrete,neutral,social,20.0,1,4,early (1-20)
good morning,good,morning,high,5.8,2.22,1,1.0,concrete,neutral,social,20.0,1,4,early (1-20)
good news,good,news,high,5.8,2.06,3,0.7,abstract,positive,communication,20.0,1,4,early (1-20)
good night,good,night,high,5.8,2.22,3,1.0,concrete,neutral,social,20.0,1,4,early (1-20)
good time,good,time,high,5.8,2.06,1,0.8,concrete,neutral,social,20.0,1,4,early (1-20)
grab bar,grab,bar,high,5.5,2.07,1,1.0,concrete,neutral,household,18.5,1,4,early (1-20)
grade level,grade,level,medium,5.2,1.63,1,1.0,concrete,neutral,school,20.0,1,4,mid (21-50)
grade point,grade,point,medium,5.2,1.63,1,1.0,concrete,neutral,school,20.0,1,4,mid (21-50)
grade school,grade,school,medium,5.6,1.67,1,1.0,concrete,neutral,school,20.0,1,4,mid (21-50)
graduation cap,graduation,cap,medium,5.4,1.63,1,1.0,concrete,neutral,clothing,20.0,1,4,mid (21-50)
graduation day,graduation,day,medium,5.4,1.63,1,1.0,concrete,neutral,school,20.0,1,4,mid (21-50)
graham cracker,graham,cracker,medium,5.4,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
grain elevator,grain,elevator,medium,5.0,1.63,1,1.0,concrete,neutral,agriculture,28.5,1,3,mid (21-50)
grain mill,grain,mill,medium,5.0,1.63,1,1.0,concrete,neutral,agriculture,22.5,1,3,mid (21-50)
grand piano,grand,piano,medium,5.4,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
granola bar,granola,bar,medium,5.4,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
grape juice,grape,juice,medium,5.6,1.67,1,1.0,concrete,neutral,drink,20.0,1,4,mid (21-50)
grape vine,grape,vine,medium,5.4,1.63,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
grass blade,grass,blade,medium,5.2,1.63,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
grass field,grass,field,medium,5.4,1.63,3,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
grass seed,grass,seed,medium,5.4,1.63,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
gravy boat,gravy,boat,medium,5.2,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
gravy train,gravy,train,medium,5.2,1.6,1,0.7,concrete,neutral,object,20.0,1,4,mid (21-50)
great day,great,day,medium,5.6,1.67,1,1.0,concrete,neutral,time,20.0,1,4,mid (21-50)
green bean,green,bean,medium,5.6,1.67,3,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
green grass,green,grass,medium,5.6,1.67,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
green house,green,house,medium,5.5,1.67,2,1.0,concrete,neutral,architecture,23.0,1,4,mid (21-50)
green pea,green,pea,medium,5.2,1.63,2,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
green pepper,green,pepper,medium,5.4,1.63,2,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
green salad,green,salad,medium,5.4,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
green tea,green,tea,medium,5.6,1.67,1,1.0,concrete,neutral,drink,20.0,1,4,mid (21-50)
greeting card,greeting,card,medium,5.4,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
grilled cheese,grilled,cheese,medium,5.6,1.67,2,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
grilled chicken,grilled,chicken,medium,5.6,1.67,2,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
grocery bag,grocery,bag,medium,5.6,1.67,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
grocery cart,grocery,cart,medium,5.4,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
grocery list,grocery,list,medium,5.6,1.67,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
grocery shopping,grocery,shopping,medium,5.4,1.63,2,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
grocery store,grocery,store,high,5.8,2.07,2,1.0,concrete,neutral,commerce,20.0,1,4,early (1-20)
ground beef,ground,beef,high,5.5,2.07,1,1.0,concrete,neutral,food,23.0,1,4,early (1-20)
ground cover,ground,cover,medium,5.0,1.6,2,0.7,concrete,neutral,nature,30.5,2,3,mid (21-50)
ground crew,ground,crew,medium,5.5,1.64,2,0.7,concrete,neutral,transport,28.0,2,4,mid (21-50)
ground floor,ground,floor,medium,5.5,1.67,1,1.0,concrete,neutral,architecture,24.5,1,4,mid (21-50)
ground work,ground,work,medium,5.4,1.58,1,0.5,abstract,neutral,work,20.0,1,4,mid (21-50)
group member,group,member,medium,5.2,1.63,1,1.0,concrete,neutral,social,20.0,1,4,mid (21-50)
group project,group,project,medium,5.4,1.63,1,1.0,concrete,neutral,school,20.0,1,4,mid (21-50)
group work,group,work,medium,5.4,1.63,1,1.0,concrete,neutral,school,20.0,1,4,mid (21-50)
grow up,grow,up,high,5.8,2.05,1,0.5,abstract,neutral,action,20.0,1,4,early (1-20)
guard rail,guard,rail,high,5.5,2.07,1,1.0,concrete,neutral,object_neutral,21.5,1,4,early (1-20)
guess work,guess,work,medium,5.2,1.57,1,0.4,abstract,neutral,thought,20.0,1,4,mid (21-50)
guessing game,guessing,game,medium,5.2,1.63,1,1.0,concrete,neutral,social,20.0,1,4,mid (21-50)
guest book,guest,book,medium,5.2,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
guest house,guest,house,medium,5.5,1.67,1,1.0,concrete,neutral,architecture,23.0,1,4,mid (21-50)
guest room,guest,room,medium,5.4,1.63,1,1.0,concrete,neutral,household,20.0,1,4,mid (21-50)
guide book,guide,book,medium,5.4,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
guitar case,guitar,case,medium,5.2,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
guitar pick,guitar,pick,medium,5.4,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
guitar string,guitar,string,medium,5.4,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
guitar tab,guitar,tab,medium,5.5,1.67,1,1.0,concrete,neutral,music,21.5,1,4,mid (21-50)
gummy bear,gummy,bear,medium,5.6,1.67,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
gummy worm,gummy,worm,medium,5.4,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
gym bag,gym,bag,medium,5.4,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
gym class,gym,class,medium,5.6,1.67,1,1.0,concrete,neutral,school,20.0,1,4,mid (21-50)
gym floor,gym,floor,medium,5.2,1.63,1,1.0,concrete,neutral,school,20.0,1,4,mid (21-50)
gym shoes,gym,shoes,medium,5.4,1.63,1,1.0,concrete,neutral,clothing,20.0,1,4,mid (21-50)
gym teacher,gym,teacher,medium,5.4,1.63,1,1.0,concrete,neutral,school,20.0,1,4,mid (21-50)
hail storm,hail,storm,medium,5.2,1.63,1,1.0,concrete,neutral,weather,20.0,1,4,mid (21-50)
hair clip,hair,clip,high,5.5,2.07,1,1.0,concrete,neutral,object_neutral,20.0,1,4,early (1-20)
half day,half,day,medium,5.4,1.63,1,1.0,concrete,neutral,time,20.0,1,4,mid (21-50)
half measure,half,measure,high,5.0,2.05,2,1.0,concrete,neutral,object_neutral,25.5,1,3,early (1-20)
half moon,half,moon,medium,5.4,1.63,2,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
half price,half,price,medium,5.4,1.63,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
half time,half,time,medium,5.4,1.63,2,1.0,concrete,neutral,sports,20.0,1,4,mid (21-50)
half tone,half,tone,medium,5.0,1.63,2,1.0,concrete,neutral,music,21.0,1,3,mid (21-50)
half way,half,way,medium,5.6,1.63,1,0.6,abstract,neutral,action,20.0,1,4,mid (21-50)
ham sandwich,ham,sandwich,medium,5.6,1.67,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
hammer head,hammer,head,medium,5.2,1.63,1,1.0,concrete,neutral,tool,20.0,1,4,mid (21-50)
hand around,hand,around,medium,5.0,1.58,1,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
hand book,hand,book,medium,5.4,1.63,2,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
hand down,hand,down,medium,5.2,1.58,1,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
hand in,hand,in,medium,5.4,1.58,1,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
hand mirror,hand,mirror,medium,5.2,1.63,2,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
hand out,hand,out,medium,5.4,1.58,1,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
hand rail,hand,rail,high,5.5,2.07,1,1.0,concrete,neutral,household,20.0,1,4,early (1-20)
hand signal,hand,signal,medium,5.2,1.63,3,1.0,concrete,neutral,communication,20.0,1,4,mid (21-50)
hand towel,hand,towel,high,5.5,2.07,1,1.0,concrete,neutral,household,21.5,1,4,early (1-20)
hand wash,hand,wash,high,6.5,2.08,2,1.0,concrete,neutral,household,18.0,1,5,early (1-20)
hand work,hand,work,medium,5.2,1.6,2,0.7,abstract,neutral,work,20.0,1,4,mid (21-50)
handling fee,handling,fee,medium,5.0,1.63,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
hang around,hang,around,medium,5.4,1.58,1,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
hang back,hang,back,medium,5.0,1.58,1,0.5,abstract,negative,action,20.0,1,4,mid (21-50)
hang on,hang,on,medium,5.6,1.62,2,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
hang out,hang,out,medium,5.6,1.67,2,1.0,concrete,neutral,social,20.0,1,4,mid (21-50)
harbor view,harbor,view,medium,5.0,1.63,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
hard candy,hard,candy,medium,5.4,1.63,4,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
hard drive,hard,drive,medium,5.6,1.67,1,1.0,concrete,neutral,technology,20.0,1,4,mid (21-50)
hard hat,hard,hat,medium,5.5,1.67,1,1.0,concrete,neutral,clothing,18.5,1,4,mid (21-50)
hard luck,hard,luck,medium,5.0,1.58,2,0.5,abstract,negative,social,20.0,1,4,mid (21-50)
hard time,hard,time,medium,5.6,1.63,2,0.6,abstract,negative,time,20.0,1,4,mid (21-50)
hard way,hard,way,medium,5.4,1.58,5,0.5,abstract,neutral,action,20.0,1,4,mid (21-50)
hard work,hard,work,high,5.8,2.05,5,0.6,abstract,positive,work,20.0,1,4,early (1-20)
hardware store,hardware,store,medium,5.4,1.63,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
hat rack,hat,rack,high,5.5,2.07,1,1.0,concrete,neutral,household,18.5,1,4,early (1-20)
head chef,head,chef,medium,5.2,1.63,1,1.0,concrete,neutral,job,20.0,1,4,mid (21-50)
head light,head,light,medium,5.6,1.67,2,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
head rest,head,rest,medium,5.4,1.63,2,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
head start,head,start,medium,5.4,1.58,1,0.5,abstract,positive,action,20.0,1,4,mid (21-50)
health club,health,club,medium,5.2,1.63,1,1.0,concrete,neutral,social,20.0,1,4,mid (21-50)
health food,health,food,medium,5.4,1.63,1,1.0,concrete,neutral,food,20.0,1,4,mid (21-50)
hear about,hear,about,medium,5.6,1.62,1,0.5,abstract,neutral,communication,20.0,1,4,mid (21-50)
heat wave,heat,wave,medium,5.4,1.63,1,1.0,concrete,neutral,weather,20.0,1,4,mid (21-50)
heating pad,heating,pad,high,5.5,2.07,1,1.0,concrete,neutral,household,23.0,1,4,early (1-20)
heavy lift,heavy,lift,high,5.5,2.07,1,1.0,concrete,neutral,object_neutral,21.5,1,4,early (1-20)
heavy rain,heavy,rain,medium,5.4,1.63,1,1.0,concrete,neutral,weather,20.0,1,4,mid (21-50)
heavy snow,heavy,snow,medium,5.4,1.63,1,1.0,concrete,neutral,weather,20.0,1,4,mid (21-50)
hedge trim,hedge,trim,high,5.5,2.07,1,1.0,concrete,neutral,household,21.5,1,4,early (1-20)
helicopter pad,helicopter,pad,medium,5.0,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
help desk,help,desk,medium,5.4,1.63,1,1.0,concrete,neutral,work,20.0,1,4,mid (21-50)
help out,help,out,medium,5.6,1.62,1,0.5,abstract,positive,action,20.0,1,4,mid (21-50)
helping hand,helping,hand,high,5.5,2.07,1,1.0,concrete,neutral,object_neutral,24.5,1,4,early (1-20)
herb garden,herb,garden,medium,5.2,1.63,1,1.0,concrete,neutral,nature,20.0,1,4,mid (21-50)
herbal tea,herbal,tea,medium,5.2,1.63,1,1.0,concrete,neutral,drink,20.0,1,4,mid (21-50)
high chair,high,chair,high,5.5,2.07,1,1.0,concrete,neutral,household,21.5,1,4,early (1-20)
high jump,high,jump,medium,5.4,1.63,2,1.0,concrete,neutral,sports,20.0,1,4,mid (21-50)
high price,high,price,medium,5.4,1.63,1,1.0,concrete,neutral,commerce,20.0,1,4,mid (21-50)
high school,high,school,high,6.4,2.23,3,1.0,concrete,neutral,school,20.0,1,4,early (1-20)
high score,high,score,medium,5.4,1.63,3,1.0,concrete,neutral,sports,20.0,1,4,mid (21-50)
high stool,high,stool,low,4.8,1.32,3,1.0,concrete,neutral,household,20.0,1,4,late (51+)
high time,high,time,medium,5.2,1.58,1,0.5,abstract,neutral,time,20.0,1,4,mid (21-50)
high way,high,way,high,6.0,2.08,2,1.0,concrete,neutral,transport,20.0,1,4,early (1-20)
highway exit,highway,exit,medium,5.4,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
highway ramp,highway,ramp,medium,5.2,1.63,1,1.0,concrete,neutral,transport,20.0,1,4,mid (21-50)
hiking boot,hiking,boot,medium,5.4,1.63,1,1.0,concrete,neutral,clothing,20.0,1,4,mid (21-50)
hiking pack,hiking,pack,medium,5.2,1.63,2,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
hiking path,hiking,path,medium,5.5,1.67,2,1.0,concrete,neutral,nature,23.0,1,4,mid (21-50)
hiking stick,hiking,stick,medium,5.2,1.63,1,1.0,concrete,neutral,object,20.0,1,4,mid (21-50)
